shipment_id,order_date,origin_city,destination_city,product_category,quantity,order_value,distance_km,shipping_cost,estimated_delivery_days,actual_delivery_days,delivery_status,delay_days,inventory_level,warehouse_capacity,fuel_cost,shipping_cost_standardized,shipping_cost_normalized,distance_km_standardized,distance_km_normalized,transportation_mode_Express Courier,transportation_mode_Rail Freight,transportation_mode_Road Freight (Truck),weather_condition_Foggy,weather_condition_Rainy,weather_condition_Severe Heat,weather_condition_Stormy,warehouse_WH-East-Kolkata,warehouse_WH-North-Delhi,warehouse_WH-South-Bengaluru,warehouse_WH-West-Mumbai,customer_segment_Enterprise,customer_segment_Individual,customer_segment_SMB
SHIP-10687,2025-12-14,Mumbai,Indore,Electronics,396,63347.3,2080,2254.0225000000005,5,7,Delayed,2,5758,12000,1.17,2.193205945068137,1.0000000000000002,1.6581040444479132,0.9903991915108642,False,False,False,True,False,False,False,False,False,False,True,True,False,False
SHIP-10688,2025-06-13,Bengaluru,Indore,Consumer Goods,389,6101.17,1576,1062.95,10,13,Delayed,3,7238,8500,1.63,-0.03353603570148462,0.4214450606632089,0.7806094453857292,0.7357251136937848,False,True,False,False,True,False,False,False,False,True,False,False,False,False
SHIP-10689,2025-03-31,Delhi,Chandigarh,Industrial Equipment,318,5473.95,1032,987.14,7,7,On-Time,0,7150,10000,1.51,-0.17526486376371012,0.384620895928382,-0.16652758217345362,0.46083880747852457,False,False,True,False,False,False,False,False,True,False,False,False,False,True
SHIP-10690,2025-05-16,Kolkata,Indore,Electronics,424,86948.13,616,731.83,5,5,On-Time,0,5663,7500,1.58,-0.6525737556324182,0.26060589133204043,-0.8908088385422405,0.2506316321374432,False,False,True,False,False,True,False,True,False,False,False,False,False,True
SHIP-10691,2025-07-05,Nagpur,Patna,Industrial Equipment,78,5924.8,1583,924.97,10,10,On-Time,0,3566,6000,1.33,-0.2914933460302785,0.3544222635373493,0.792796870372704,0.7392622536634664,False,True,False,False,False,False,False,False,False,False,False,False,False,False
SHIP-10692,2025-11-12,Delhi,Coimbatore,Electronics,113,18587.53,1891,2254.0225000000005,6,7,Delayed,1,6248,10000,1.46,2.193205945068137,1.0000000000000002,1.3290435697995941,0.8948964123294594,False,False,False,False,False,False,False,False,True,False,False,False,False,False
SHIP-10693,2025-06-27,Delhi,Surat,Electronics,255,31043.8,804,823.79,6,10,Delayed,4,4887,10000,1.6,-0.4806520694616988,0.3052748029402013,-0.5634894246063464,0.3456291056088934,False,False,True,False,False,False,True,False,True,False,False,False,False,False
SHIP-10694,2025-01-28,Delhi,Patna,Electronics,170,37044.03,277,373.75,3,4,Delayed,1,8527,10000,1.43,-1.3220139185729496,0.08667109502222879,-1.4810284200543047,0.07933299646286002,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-10695,2025-08-08,Bengaluru,Jaipur,Electronics,209,48171.55,291,407.83,3,3,On-Time,0,6191,8500,1.51,-1.2583004446201644,0.10322521102490521,-1.4566535700803551,0.08640727640222334,False,False,True,False,False,False,True,False,False,True,False,True,False,False
SHIP-10696,2025-12-23,Bengaluru,Kanpur,Apparel,225,56081.21,613,632.84,5,6,Delayed,1,4159,8500,1.62,-0.8376382153327175,0.21252220755548695,-0.8960320206795154,0.2491157150075796,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHIP-10697,2025-02-10,Bengaluru,Chandigarh,Electronics,443,22644.29,1089,1087.37,6,6,On-Time,0,7039,8500,1.28,0.012117809190739659,0.4333069008270985,-0.06728712156523044,0.4896412329459323,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SHIP-10698,2025-08-16,Delhi,Lucknow,Perishables,221,48133.04,1454,2254.0225000000005,5,5,On-Time,0,6587,10000,1.19,2.193205945068137,1.0000000000000002,0.568200038469883,0.6740778170793331,True,False,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10699,2025-07-11,Mumbai,Kochi,Apparel,25,1937.88,1546,904.84,10,12,Delayed,2,9715,12000,1.47,-0.329126920873869,0.34464426015900784,0.7283776240129801,0.7205659423951492,False,True,False,True,False,False,False,False,False,False,True,False,False,False
SHIP-10700,2025-05-25,Bengaluru,Lucknow,Electronics,381,58613.7,1812,2254.0225000000005,5,5,On-Time,0,3875,8500,1.19,2.193205945068137,1.0000000000000002,1.1914997735180217,0.8549772612430522,False,False,False,False,True,False,False,False,False,True,False,False,False,False
SHIP-10701,2025-07-20,Mumbai,Patna,Apparel,341,45645.11,1913,1675.24,10,15,Delayed,5,5562,12000,1.61,1.111156539608105,0.7188605444448627,1.3673469054729435,0.906013137948459,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SHIP-10702,2025-07-31,Nagpur,Jaipur,Automotive Parts,214,4114.62,795,760.18,5,7,Delayed,2,3181,6000,1.58,-0.5995726703459906,0.2743767008589147,-0.5791589710181712,0.34108135421930275,False,False,True,True,False,False,False,False,False,False,False,True,False,False
SHIP-10703,2025-08-08,Delhi,Patna,Industrial Equipment,374,87591.27,778,1370.91,4,4,On-Time,0,5491,10000,1.68,0.5422034431277324,0.5710344258094601,-0.6087570031293956,0.3324911571500758,True,False,False,False,False,False,False,False,True,False,False,False,False,False
SHIP-10704,2025-08-28,Bengaluru,Kanpur,Electronics,48,1603.53,1022,858.49,6,8,Delayed,2,6877,8500,1.53,-0.41577948888183824,0.32213007950395933,-0.1839381892977033,0.4557857503789794,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10705,2025-02-15,Mumbai,Coimbatore,Automotive Parts,98,17319.68,785,709.26,5,8,Delayed,3,9385,12000,1.19,-0.6947689759115956,0.2496426754229909,-0.5965695781424208,0.3360282971197575,False,False,True,False,False,False,True,False,False,False,True,True,False,False
SHIP-10706,2025-02-04,Mumbai,Kochi,Industrial Equipment,439,87570.23,1606,1116.93,10,10,On-Time,0,8874,12000,1.3,0.0673810219267825,0.44766545919092243,0.8328412667584782,0.7508842849924205,False,True,False,False,False,False,False,False,False,False,True,False,False,True
SHIP-10707,2025-09-10,Kolkata,Kanpur,Electronics,265,53501.55,486,568.5,3,5,Delayed,2,6494,7500,1.63,-0.9579235707940497,0.1812695132006688,-1.1171467311574863,0.18494188984335524,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-10708,2025-03-23,Bengaluru,Chandigarh,Electronics,263,12319.24,669,670.95,5,7,Delayed,2,4812,8500,1.25,-0.7663905483039428,0.23103386720519353,-0.7985326207837171,0.27741283476503287,False,False,True,True,False,False,False,False,False,True,False,True,False,False
SHIP-10709,2025-09-13,Nagpur,Chandigarh,Apparel,225,27040.26,762,747.68,5,7,Delayed,2,5250,6000,1.57,-0.6229417555692832,0.2683049153532382,-0.6366139745281951,0.3244062657908035,False,False,True,True,False,False,False,False,False,False,False,False,False,False
SHIP-10710,2025-07-16,Delhi,Patna,Electronics,377,79138.25,2013,1789.2,11,12,Delayed,1,8774,10000,1.62,1.3242078157718196,0.7742157985430143,1.5414529767154403,0.9565437089439112,False,False,True,False,True,False,False,False,True,False,False,True,False,False
SHIP-10711,2025-10-30,Delhi,Jaipur,Automotive Parts,312,26872.44,374,753.32,3,4,Delayed,1,6541,10000,1.35,-0.6123976243165334,0.2710445049733995,-1.3121455309490828,0.12834765032844872,True,False,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10712,2025-01-10,Kolkata,Kanpur,Consumer Goods,181,22610.69,327,627.54,2,3,Delayed,1,3707,7500,1.34,-0.8475467074673938,0.2099477705010801,-1.3939753844330562,0.10459828196058615,True,False,False,False,True,False,False,True,False,False,False,True,False,False
SHIP-10713,2025-11-08,Bengaluru,Bhopal,Automotive Parts,146,11549.56,569,983.39,3,4,Delayed,1,6727,8500,1.48,-0.18227558933069793,0.38279936027667905,-0.972638692026214,0.22688226376958062,True,False,False,False,True,False,False,False,False,True,False,False,False,True
SHIP-10714,2025-10-13,Mumbai,Jaipur,Apparel,393,48706.29,214,423.18,3,3,On-Time,0,7300,12000,1.67,-1.229603207965961,0.11068136362587598,-1.5907152449370778,0.04749873673572511,False,False,True,False,False,False,True,False,False,False,True,False,False,True
SHIP-10715,2025-08-30,Delhi,Coimbatore,Electronics,187,41821.04,2003,2254.0225000000005,5,6,Delayed,1,8236,10000,1.28,2.193205945068137,1.0000000000000002,1.5240423695911907,0.9514906518443659,False,False,False,False,False,True,False,False,True,False,False,False,False,False
SHIP-10716,2025-09-08,Delhi,Chandigarh,Electronics,86,10488.06,958,859.48,6,6,On-Time,0,5269,10000,1.71,-0.41392865733215345,0.32261096491600894,-0.2953660748929013,0.4234461849418899,False,False,True,False,False,False,False,False,True,False,False,False,False,False
SHIP-10717,2025-01-05,Nagpur,Patna,Apparel,197,28690.95,597,1003.58,3,5,Delayed,2,4221,6000,1.51,-0.1445298428780355,0.39260650822544774,-0.9238889920783149,0.24103082364830722,True,False,False,True,False,False,False,False,False,False,False,False,False,True
SHIP-10718,2025-04-29,Delhi,Indore,Industrial Equipment,24,2638.43,802,694.89,6,7,Delayed,1,6887,10000,1.75,-0.7216340762842928,0.24266255080566518,-0.5669715460311964,0.3446184941889844,False,False,True,False,False,False,False,False,True,False,False,False,False,False
SHIP-10719,2025-10-16,Mumbai,Chandigarh,Industrial Equipment,301,37061.39,881,855.93,5,4,Early,0,5965,12000,1.2,-0.4205654775355687,0.32088657783239677,-0.42942774974962383,0.38453764527539164,False,False,True,False,False,False,False,False,False,False,True,True,False,False
SHIP-10720,2025-03-06,Delhi,Kochi,Consumer Goods,328,6089.63,309,455.31,3,3,On-Time,0,6207,10000,1.23,-1.1695353113080096,0.1262882810896669,-1.4253144772567057,0.09550277918140476,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-10721,2025-05-26,Mumbai,Surat,Electronics,334,27281.19,830,845.06,6,5,Early,0,5878,12000,1.65,-0.44088723404574404,0.3156065531566605,-0.5182218460832972,0.35876705406771103,False,False,True,True,False,False,False,False,False,False,True,False,False,False
SHIP-10722,2025-08-12,Delhi,Indore,Electronics,223,26224.07,1627,1033.29,11,15,Delayed,4,6684,10000,1.67,-0.08898620111931363,0.4070379280153396,0.8694035417194026,0.7614957049014655,False,True,False,False,False,False,False,False,True,False,False,False,False,True
SHIP-10723,2025-08-27,Bengaluru,Patna,Apparel,217,35575.48,1876,1139.62,12,13,Delayed,1,7192,8500,1.42,0.10980058542410302,0.4586869642408263,1.3029276591132197,0.8873168266801416,False,True,False,False,False,False,False,False,False,True,False,False,True,False
SHIP-10724,2025-06-26,Delhi,Bhopal,Electronics,178,21495.67,1679,2254.0225000000005,4,4,On-Time,0,5769,10000,1.58,2.193205945068137,1.0000000000000002,0.9599386987655009,0.7877716018191007,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHIP-10725,2025-09-24,Kolkata,Indore,Consumer Goods,339,31997.19,875,909.68,5,5,On-Time,0,6071,7500,1.67,-0.32007841107541024,0.34699525550680577,-0.43987411402417365,0.38150581101566455,False,False,True,False,False,False,False,True,False,False,False,False,False,False
SHIP-10726,2025-12-07,Delhi,Kochi,Apparel,289,30692.73,1566,2254.0225000000005,5,5,On-Time,0,5362,10000,1.18,2.193205945068137,1.0000000000000002,0.7631988382614795,0.7306720565942396,True,False,False,False,False,False,False,False,True,False,False,False,False,True
SHIP-10727,2025-10-09,Bengaluru,Jaipur,Perishables,314,22588.82,955,931.92,5,5,On-Time,0,6516,8500,1.49,-0.2785001346461279,0.3577981762785054,-0.3005892570301762,0.4219302678120263,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SHIP-10728,2025-03-04,Nagpur,Bhopal,Consumer Goods,155,35999.7,1783,1118.95,11,14,Delayed,3,5281,6000,1.66,0.07115746609886656,0.44864665972863965,1.1410090128576975,0.840323395654371,False,True,False,False,False,True,False,False,False,False,False,False,False,True
SHIP-10729,2025-08-05,Bengaluru,Chandigarh,Electronics,272,37429.83,1748,1547.29,9,10,Delayed,1,5119,8500,1.39,0.8719505832624811,0.6567097480087578,1.0800718879228237,0.8226376958059627,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHIP-10730,2025-12-08,Bengaluru,Bhopal,Apparel,13,235.97,1955,1530.98,9,10,Delayed,1,7422,8500,1.33,0.8414586008631288,0.6487872822809512,1.4404714553947922,0.9272359777665489,False,False,True,False,True,False,False,False,False,True,False,False,False,True
SHIP-10731,2025-11-11,Mumbai,Kanpur,Apparel,99,1937.42,252,305.51,3,3,On-Time,0,8250,12000,1.63,-1.449590428623949,0.05352400358963959,-1.524554937864929,0.06670035371399696,False,False,True,False,False,False,False,False,False,False,True,False,True,False
SHIP-10732,2025-10-10,Mumbai,Kochi,Consumer Goods,69,16811.57,174,349.8,2,2,On-Time,0,7186,12000,1.35,-1.3667890858607783,0.07503755399335259,-1.6603576734340766,0.02728650833754421,True,False,False,False,True,False,False,False,False,False,True,True,False,False
SHIP-10733,2025-06-26,Bengaluru,Indore,Perishables,320,21453.11,629,661.12,5,5,On-Time,0,7406,8500,1.15,-0.7847679969235403,0.22625901508352952,-0.8681750492807159,0.257200606366852,False,False,True,False,True,False,False,False,False,True,False,True,False,False
SHIP-10734,2025-04-08,Nagpur,Kanpur,Automotive Parts,25,5107.95,789,721.71,6,7,Delayed,1,2790,6000,1.73,-0.6714933670291959,0.2556901737866447,-0.589605335292721,0.3380495199595756,False,False,True,False,True,False,False,False,False,False,False,False,False,True
SHIP-10735,2025-04-15,Bengaluru,Bhopal,Electronics,236,6771.95,1684,2254.0225000000005,4,4,On-Time,0,3936,8500,1.51,2.193205945068137,1.0000000000000002,0.9686440023276257,0.7902981303688732,False,False,False,False,False,False,False,False,False,True,False,False,False,True
SHIP-10736,2025-04-09,Bengaluru,Kanpur,Electronics,38,8795.98,529,853.47,4,4,On-Time,0,6221,8500,1.64,-0.42516451350751255,0.3196916504448797,-1.0422811205232128,0.2066700353713997,True,False,False,False,False,False,False,False,False,True,False,False,False,False
SHIP-10737,2025-11-07,Kolkata,Lucknow,Apparel,160,35278.08,1354,859.55,8,8,On-Time,0,6183,7500,1.65,-0.41379779045490317,0.3226449669148407,0.3940939672273862,0.6235472460838808,False,True,False,True,False,False,False,True,False,False,False,True,False,False
SHIP-10738,2025-01-06,Mumbai,Kochi,Industrial Equipment,254,37898.55,1809,1556.27,9,10,Delayed,1,9638,12000,1.19,0.8887389340868945,0.6610717187160359,1.1862765913807467,0.8534613441131885,False,False,True,False,True,False,False,False,False,False,True,False,False,False
SHIP-10739,2025-07-16,Delhi,Coimbatore,Electronics,279,4775.0,1436,1267.84,8,9,Delayed,1,4873,10000,1.25,0.34951131401055,0.5209689112438537,0.5368609456462335,0.6649823143001516,False,False,True,False,True,False,False,False,True,False,False,False,False,True
SHIP-10740,2025-12-17,Bengaluru,Jaipur,Apparel,88,6651.53,1106,966.79,7,7,On-Time,0,7621,8500,1.34,-0.21330973450723065,0.3747360291251406,-0.03768908945400597,0.49823143001515924,False,False,True,False,True,False,False,False,False,True,False,False,False,True
SHIP-10741,2025-05-13,Nagpur,Bhopal,Apparel,442,48886.67,853,916.51,6,6,On-Time,0,4682,6000,1.34,-0.30730954290940304,0.35031287910710746,-0.47817744969752296,0.37038908539666504,False,False,True,False,False,False,False,False,False,False,False,False,False,False
SHIP-10742,2025-12-24,Delhi,Kochi,Electronics,298,36688.29,1258,2254.0225000000005,5,8,Delayed,3,8960,10000,1.55,2.193205945068137,1.0000000000000002,0.22695213883458923,0.5750378979282467,False,False,False,True,False,False,False,False,True,False,False,True,False,False
SHIP-10743,2025-09-16,Bengaluru,Coimbatore,Apparel,162,13762.63,2092,1727.39,10,10,On-Time,0,5139,8500,1.52,1.2086523631596822,0.7441920335745451,1.6789967729970128,0.9964628600303184,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SHIP-10744,2025-01-23,Delhi,Coimbatore,Perishables,286,6504.43,1813,1550.39,10,11,Delayed,1,7761,10000,1.45,0.8777461163978579,0.6582155508141657,1.1932408342304466,0.8554825669530066,False,False,True,False,True,False,False,False,True,False,False,False,True,False
SHIP-10745,2025-02-22,Bengaluru,Patna,Electronics,410,63008.78,378,558.14,4,5,Delayed,1,7260,8500,1.28,-0.9772918686271146,0.17623721737356413,-1.305181288099383,0.1303688731682668,False,False,True,False,False,True,False,False,False,True,False,False,False,False
SHIP-10746,2025-06-14,Delhi,Kanpur,Consumer Goods,288,39794.79,1906,1657.57,10,10,On-Time,0,6288,10000,1.38,1.0781220007364583,0.7102774684540383,1.3551594804859688,0.9024759979787772,False,False,True,True,False,False,False,False,True,False,False,False,False,True
SHIP-10747,2025-07-21,Mumbai,Coimbatore,Consumer Goods,66,5379.34,1265,1080.42,8,8,On-Time,0,10841,12000,1.48,-0.0008754021934107267,0.4299309880859424,0.239139563821564,0.5785750378979283,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SHIP-10748,2025-03-24,Kolkata,Lucknow,Automotive Parts,195,4665.25,418,493.93,3,3,On-Time,0,4309,7500,1.43,-1.0973341856021244,0.14504766958800502,-1.2355388596023842,0.15058110156644772,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-10749,2025-05-25,Mumbai,Kochi,Perishables,407,101232.96,1918,1243.85,11,14,Delayed,3,7180,12000,1.23,0.3046613656500067,0.5093159405013594,1.3760522090350684,0.9085396664982315,False,True,False,False,True,False,False,False,False,False,True,False,False,True
SHIP-10750,2025-03-26,Bengaluru,Surat,Consumer Goods,102,13083.21,1524,906.78,10,13,Delayed,3,7501,8500,1.54,-0.32550003884721407,0.3455866012694888,0.6900742883396308,0.7094492167761497,False,True,False,False,False,False,True,False,False,True,False,False,False,False
SHIP-10751,2025-03-19,Kolkata,Surat,Industrial Equipment,285,54908.38,680,705.32,5,5,On-Time,0,6793,7500,1.19,-0.7021349115739772,0.24772884863160166,-0.7793809529470425,0.28297119757453265,False,False,True,False,True,False,False,True,False,False,False,False,False,False
SHIP-10752,2025-01-01,Nagpur,Bhopal,Apparel,167,20256.06,2032,1208.36,12,11,Early,0,3504,6000,1.38,0.2383118588840341,0.49207692709364254,1.5745331302515146,0.9661445174330471,False,True,False,False,False,False,False,False,False,False,False,True,False,False
SHIP-10753,2025-02-20,Delhi,Chandigarh,Apparel,284,7141.19,1984,1238.94,11,12,Delayed,1,5141,10000,1.58,0.2954819889742976,0.5069309431547298,1.4909622160551164,0.94188984335523,False,True,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10754,2025-06-22,Mumbai,Kanpur,Consumer Goods,190,16673.67,1644,973.54,11,12,Delayed,1,9681,12000,1.16,-0.20069042848665258,0.3780147932982059,0.8990015738306271,0.7700859019706924,False,True,False,False,True,False,False,False,False,False,True,True,False,False
